 Procedimentos hospitalares do SUS - por local de internação - Rio Grande do Sul
Valor total por Município e Ano/mês processamento
Período:Jan/2008-Abr/2021
"Município";"2008/Jan";"2008/Fev";"2008/Mar";"2008/Abr";"2008/Mai";"2008/Jun";"2008/Jul";"2008/Ago";"2008/Set";"2008/Out";"2008/Nov";"2008/Dez";"2009/Jan";"2009/Fev";"2009/Mar";"2009/Abr";"2009/Mai";"2009/Jun";"2009/Jul";"2009/Ago";"2009/Set";"2009/Out";"2009/Nov";"2009/Dez";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"2020/Set";"2020/Out";"2020/Nov";"2020/Dez";"2021/Jan";"2021/Fev";"2021/Mar";"2021/Abr";"Total"
"432067 Sinimbu";8500,94;21725,58;35791,27;17381,73;23099,06;24037,36;21786,97;22575,56;22668,83;27170,90;22483,94;28083,29;19831,69;25803,11;26110,14;24505,50;22522,31;26571,41;24335,71;23485,71;8665,30;44420,08;22088,16;24398,96;19167,01;24439,06;19632,23;24193,11;22168,04;22267,68;25085,06;25504,39;19312,18;26944,52;24282,88;18506,92;26353,52;21200,90;28226,45;22409,22;26254,72;22688,23;21664,99;18703,99;15847,23;19496,97;22045,15;22297,73;21131,47;26428,92;27006,10;30976,34;26412,10;30982,18;25830,90;32363,14;27099,96;26489,93;34036,71;27012,97;28602,70;27042,02;24863,26;24654,73;28365,34;30293,68;29514,16;24843,92;25029,14;23472,41;22720,84;24171,34;23167,20;26573,34;23054,66;26717,64;25725,91;26164,92;29011,82;26875,04;30318,80;23230,08;26424,06;27151,25;29401,75;22594,09;26239,97;33099,85;26677,73;28223,73;31848,55;34198,55;26344,64;27713,40;21269,99;21072,92;19967,25;19349,38;19937,13;23740,54;26847,53;29558,30;24638,15;24589,03;24099,15;23571,85;24537,29;20145,07;22733,14;20041,66;21397,82;25737,04;29603,44;27314,32;23714,62;24937,06;22490,31;22096,63;23112,93;23687,77;20170,18;21123,75;21810,31;21142,47;20389,44;24192,57;20819,98;23404,49;24084,71;23673,70;23538,62;20092,89;21132,34;21951,32;22580,91;25422,26;25415,07;22057,22;24159,09;22095,20;22568,40;26439,79;35219,09;24608,21;17120,35;11157,56;20806,20;13210,83;15499,68;13668,84;12299,45;9857,90;10448,14;20111,25;19314,04;18530,78;15331,04;22488,13;-;-;3744963,45
"432070 Sobradinho";15986,47;114035,97;58699,22;80347,86;74893,47;80006,56;65409,35;75725,60;60340,19;61368,02;53203,05;56451,97;64836,94;57750,05;52371,54;55784,39;54729,37;82939,96;85868,27;67378,61;78161,07;70268,69;72501,54;75893,52;73733,89;59911,17;60240,40;60911,35;62292,38;64730,04;77772,72;61780,19;64728,32;68164,81;67221,45;65282,55;74330,99;64079,45;77423,74;67004,26;87663,21;66205,51;78851,39;70047,92;66889,31;81418,60;76484,95;80056,70;82313,57;81213,94;88104,22;77412,41;87262,47;105828,33;86159,47;109285,68;82106,73;94441,26;96067,42;91725,29;91714,47;68070,67;90887,99;90711,56;94841,63;82143,11;107853,98;114664,99;108589,56;102039,03;95484,98;98721,72;85001,88;90221,95;87658,40;79900,66;64243,14;120340,07;67820,55;97448,72;69646,22;87786,56;80998,55;82011,08;63564,62;63238,88;72664,21;82367,32;79263,57;85345,26;91335,13;74036,53;95825,77;67417,30;81342,04;77263,66;68874,54;80326,04;69146,06;71671,17;85237,54;94235,90;93149,66;79835,35;85400,45;68611,89;64296,18;83491,50;73234,77;69379,67;82594,77;102961,05;90231,63;90310,55;108429,80;112323,17;80574,79;111412,41;97755,40;143233,93;85395,51;87904,57;96774,06;102239,60;81911,29;72554,83;89873,75;79190,63;96005,82;105080,89;87361,15;79524,95;81166,83;94493,17;38902,15;68329,33;68236,66;66239,31;90490,29;116875,60;61690,19;60671,42;55109,07;67259,43;48878,73;52877,88;58498,17;37420,96;34566,95;41969,03;21662,85;22772,79;30345,83;43829,70;45000,01;50589,86;58396,94;71602,75;106143,73;70652,89;12301771,32
"432080 Soledade";636,42;46204,57;162167,86;132060,60;82509,24;86293,90;82920,85;81144,67;104974,16;91234,95;91056,67;94144,75;68018,41;6855,22;23607,94;251647,02;123867,85;94671,45;115301,80;111542,13;94050,66;101498,14;102239,74;120161,69;104808,83;92044,56;95089,17;94320,73;93978,98;103247,14;107855,29;109995,37;94126,23;101889,47;94053,80;114205,91;104657,32;99166,35;99740,38;91672,99;90106,26;94497,42;93940,79;80990,22;99449,65;79244,51;90469,65;87527,84;109005,56;109747,22;144323,31;86559,18;104061,73;106540,05;110558,13;93730,60;96301,52;80102,47;100062,14;94754,42;91912,73;85794,13;93274,11;88547,47;111477,56;102423,79;109286,00;126425,76;147381,23;127064,21;85988,63;86636,31;120357,54;95347,03;130168,00;81720,80;107681,85;131315,07;164182,54;116760,44;109975,71;122743,61;105237,61;122810,42;117838,04;116427,70;119110,15;121626,03;140823,09;127880,50;107030,36;114356,36;124196,69;105509,64;93675,08;127828,17;74962,11;80799,91;99567,72;76826,72;98503,53;101768,15;120817,77;109750,97;113229,11;98250,19;118303,18;123168,33;110976,24;108541,88;111082,92;116860,57;120320,23;135344,56;162261,14;126861,26;128516,42;122970,96;125011,14;134141,04;128771,12;129814,08;129748,11;133057,56;135843,74;131523,52;129030,57;128931,40;128946,32;130358,61;126809,17;131228,84;123443,50;116693,22;123221,38;123014,90;118486,31;110880,38;161350,90;131599,18;133697,32;129585,12;135149,33;28601,32;135327,15;137251,58;172080,78;104433,62;102567,07;104434,54;124797,73;195708,01;288196,08;327718,26;347498,91;220441,69;457621,55;347316,02;350182,40;453987,25;19490634,83
"432090 Tapejara";29290,42;23637,33;42728,63;39120,53;47325,37;36239,72;50905,72;36455,47;41535,31;36034,10;36388,11;47906,62;20118,71;18594,54;23498,31;57239,24;65530,15;32088,21;78518,98;43783,13;37364,21;43744,33;45215,39;51552,80;52835,18;33402,36;37580,85;29126,93;35630,37;28245,85;47093,20;40494,48;41974,46;28129,81;45731,20;74369,43;36062,42;55961,23;55592,65;28774,39;33968,87;34443,17;36019,29;42189,73;39076,34;47900,19;42583,85;40126,77;37934,92;33565,44;65113,96;40670,60;36139,14;44512,35;46627,37;39286,81;31218,84;35664,50;38130,07;25033,68;50910,81;45957,35;58915,84;33429,79;76346,98;61714,45;72810,48;72117,05;77071,30;62781,06;51958,59;72039,51;57091,86;66761,89;57628,26;66815,04;93376,01;64635,84;77616,64;79414,14;81087,34;80002,47;78808,47;83166,23;66487,69;80473,85;83282,01;70135,76;89782,71;76467,81;86190,37;88135,06;86718,38;79282,28;69325,79;98615,98;91342,31;69754,85;67577,57;62069,91;57549,76;89381,00;96801,24;92937,89;76774,59;111049,71;82634,70;99070,23;113277,91;75785,28;51994,30;109256,57;77455,80;52442,95;82800,68;117130,39;122992,79;106016,53;98763,52;120387,51;110999,18;99893,05;80425,13;108180,21;90626,93;108736,32;104682,58;123860,61;122067,27;112620,89;96773,70;154526,27;117730,36;118513,57;102386,63;96871,98;122764,35;128520,23;131207,54;98971,85;101850,89;120766,26;80580,73;119247,23;113184,16;68979,37;127796,40;74858,32;99560,06;79473,87;128670,26;129670,07;125774,81;141360,11;124072,68;135912,09;136098,71;114944,56;156623,94;133948,79;11712361,07
"432100 Tapera";21534,93;17138,30;23473,36;21634,24;20892,31;15317,35;13364,96;15225,64;14025,77;21750,08;18698,53;18546,57;20662,36;13964,06;15337,57;17759,29;12647,60;18273,70;3134,49;16286,70;17115,78;22793,34;17307,20;21951,28;16153,36;17390,56;19389,74;11156,92;14683,06;12742,85;20406,83;20136,06;22902,13;13585,45;22060,32;26312,01;16311,98;14681,21;19426,43;19027,93;8895,83;15767,63;12124,35;24024,79;25047,73;17266,34;15226,47;4355,93;15118,07;11331,50;40753,84;15201,86;13152,46;16208,67;11666,12;20225,20;13082,44;12684,51;20449,83;14794,34;14339,99;10934,05;27998,20;23746,95;25590,38;35639,77;34675,46;36376,08;20883,53;40352,06;18836,90;49998,91;23886,15;12997,96;41711,30;20583,32;24073,61;30728,32;41003,82;19493,22;34541,62;38778,21;44130,21;37147,23;15053,34;17024,27;35814,35;37243,41;30072,06;28350,93;28002,23;24129,90;7001,27;36322,95;21026,21;26194,68;10231,67;18130,00;21916,57;20470,61;13072,34;21065,90;31022,85;19021,97;24859,74;28862,42;13874,41;21102,93;7694,19;11976,18;14774,67;19737,82;17878,79;17671,31;20471,92;14877,97;29920,95;19877,41;13410,27;36971,26;8281,39;9323,73;27406,00;19374,16;10423,24;30496,97;10273,91;25819,59;25137,92;22348,17;22386,28;36419,04;18681,17;21328,63;22365,17;17430,75;27144,97;28472,51;25333,88;29501,51;35191,92;26328,76;29644,58;18115,13;29436,23;21694,72;13466,73;20947,44;15979,19;20721,72;11466,29;14768,64;26515,03;18945,66;35906,71;40149,70;34245,18;26367,45;22914,39;-;3416911,62
"432110 Tapes";2887,92;51941,75;25503,82;26478,43;22317,75;16985,90;9153,83;31862,92;20074,73;25646,61;32798,76;12075,27;28444,88;27064,86;31847,81;27542,89;27998,13;24844,54;33325,90;32860,82;34682,63;39415,67;36888,76;26457,83;30113,37;28853,51;23435,24;25352,27;18442,85;39290,06;20465,28;69753,05;31661,71;30040,83;35311,49;24022,20;27698,73;28566,37;33932,05;22438,44;32440,29;28279,85;28159,35;21149,18;11151,46;24260,32;22552,07;20502,89;13289,32;17954,81;15322,76;31329,61;27571,73;24469,32;24878,23;27382,81;35819,70;12833,67;25625,02;10289,91;14910,97;11128,35;20573,19;27114,32;25335,58;37595,43;10542,00;20588,70;16676,59;14864,77;10851,52;7937,28;1046,81;4943,35;6857,47;9433,74;4188,37;4795,85;6552,11;1523,34;6450,55;843,72;-;9822,98;6379,79;5881,52;4587,11;5977,17;1763,46;4720,14;10692,41;5494,64;6314,77;8092,65;12455,87;7282,41;14477,68;9793,33;11477,61;8629,31;12564,20;8303,98;7733,51;3254,68;7890,03;2667,35;2751,73;1528,57;-;-;-;2432,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2041465,79
"432120 Taquara";61087,87;65143,37;66797,15;58972,58;51525,82;57306,55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23431,94;34406,79;20726,37;64890,67;38569,52;50432,58;98571,05;118345,70;130961,10;110026,49;97986,06;105113,92;108826,60;145433,08;148815,20;120823,67;195738,57;145956,22;134115,47;138141,72;178315,07;133555,75;187026,42;202856,94;242829,39;220114,03;232791,90;278469,83;151075,51;325260,38;303434,39;307310,26;296589,77;270164,14;269365,50;103621,30;189202,53;138072,97;270213,36;373567,55;295451,37;301412,00;311549,64;302650,22;427523,17;238538,95;296813,77;297627,57;430699,52;156889,48;268156,63;258690,11;213515,43;431038,64;225757,51;242553,83;280043,48;372558,64;382432,84;360662,85;227686,71;310611,63;231626,95;262148,33;316913,27;199730,16;250116,91;351287,83;239825,63;117409,29;81217,04;93960,59;649311,77;242393,44;178470,07;173218,75;178312,58;110778,78;55038,40;413682,23;173081,52;199845,09;250195,49;197498,69;161589,79;209028,89;185296,22;179008,32;235441,51;228180,76;220958,60;237829,35;426913,09;243138,07;313717,55;289895,02;249468,48;268968,88;296914,91;226886,99;208333,95;201618,63;359512,31;169026,36;244674,19;233258,22;230423,50;422267,83;291392,14;210203,00;368613,34;241476,63;158260,23;294797,16;372744,99;327397,77;345071,06;233527,61;105866,01;329819,96;192393,27;57352,06;101623,54;59528,29;-;-;17236,19;196674,69;228958,30;251490,37;289993,33;389069,77;311590,85;406721,23;652156,72;560083,64;1559747,89;1217310,85;34478362,16
"432130 Taquari";39778,73;33278,55;26754,91;45588,35;50121,90;37991,51;45903,77;50046,13;55955,60;52066,67;48295,41;47091,88;42434,49;37067,35;51774,85;46284,56;43851,50;47764,70;44510,02;61970,53;73080,28;88474,01;28857,59;54175,31;-;9841,11;113399,45;60921,73;62164,16;58475,92;42451,85;89093,45;66376,15;86469,56;71698,49;73653,04;64974,40;45743,88;51924,49;91322,70;79639,95;73800,44;84096,79;69599,21;65766,57;70822,35;-;124688,33;64998,22;43396,58;59520,51;56820,40;75772,07;68541,60;69943,16;79893,52;72384,31;65963,42;61475,22;86502,47;110503,78;115040,87;150563,39;150424,64;192575,19;206939,85;155928,89;154129,80;142671,23;144393,31;194732,37;78774,04;144453,83;131303,61;98927,13;103475,46;140490,63;85568,88;127923,98;132042,87;143989,71;108630,71;135549,89;94946,64;96940,59;58072,06;96851,29;66834,39;99105,44;94945,15;81772,51;122852,94;63682,51;85137,43;35024,23;76595,65;36790,07;46821,64;56532,62;92366,09;84804,44;74271,94;57810,93;69106,94;85559,98;95825,33;101258,52;82629,91;37545,24;51750,70;42995,46;51067,81;59815,82;45895,22;77496,01;48696,13;74478,51;49952,78;34866,97;39584,14;30709,54;27063,59;31075,82;32967,95;20835,31;-;4110,76;66955,77;48336,56;60220,44;20227,61;33008,98;41087,07;35911,98;44390,02;52367,37;54946,20;50942,70;34024,91;44055,86;46016,39;38356,49;30145,85;47993,73;37733,12;36644,02;40654,82;29393,28;32256,88;23404,58;139582,54;257316,48;325932,97;444308,55;81112,57;223823,83;493780,45;385419,52;524658,00;549524,56;13756269,26
"432132 Taquaruçu do Sul";1801,94;2815,63;3008,80;2824,04;2963,14;3280,27;5238,67;3103,72;2023,98;4081,35;3324,74;3612,58;782,39;3570,82;-;1960,70;1479,49;1686,68;1652,05;2272,25;2385,68;4444,95;2731,30;2523,18;3406,07;2353,19;3941,90;-;520,87;-;2213,76;1725,71;-;-;-;-;1963,38;3497,02;2976,95;2679,45;4152,08;5016,85;1212,84;1488,93;901,61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;101618,96
"432140 Tenente Portela";60162,62;85822,19;63601,26;57429,72;62441,13;43344,42;52703,41;41596,47;49145,59;53305,99;51234,02;43508,56;40858,35;61399,28;56418,02;74963,12;76862,52;74691,05;83694,89;91755,76;90294,34;87089,24;98607,85;97109,03;91987,73;71889,28;87244,27;100642,26;80938,92;80945,46;93098,01;82779,49;125627,00;96576,22;88328,76;89247,05;81975,86;100739,72;87018,20;79965,64;75384,28;76695,94;44073,12;130134,90;81501,15;70398,12;62799,58;36715,84;122475,31;131282,51;84022,28;89121,33;-;156984,91;92097,43;68037,12;86374,91;66356,23;82881,24;76755,73;46200,47;65154,33;164091,39;136547,32;121630,51;135932,45;155746,88;106258,11;83995,42;117760,05;124296,92;136911,32;129899,60;122360,67;117266,97;140042,41;185567,13;180650,27;252660,05;234006,35;217262,17;210729,32;232337,33;196142,70;183882,41;193840,15;195898,09;274735,99;272034,29;239528,18;310136,24;305594,50;302949,46;247384,45;203266,86;264661,74;222990,50;181734,52;243083,91;280166,09;260787,55;242031,07;208009,37;349314,81;183824,99;328961,39;182662,73;297350,36;290124,36;217287,28;167007,64;215520,12;236137,21;331564,61;372591,40;227965,07;365253,40;382325,81;403301,96;361418,58;408111,39;348163,89;365364,88;332456,64;535346,84;245547,96;497550,18;365001,34;263641,63;300486,71;134196,08;310606,10;319936,83;299814,29;368308,41;327195,10;389984,09;436118,00;363821,89;415098,01;539433,92;469667,35;375389,48;462007,61;358778,34;444406,57;662223,20;539850,33;368587,76;522797,16;575363,46;728585,00;610234,36;512349,22;393910,95;541635,49;790229,76;594454,05;657421,17;608558,96;35612546,26
"432145 Teutônia";47428,08;55167,76;74652,47;45609,28;79442,38;74989,07;83598,45;78452,17;58055,77;60078,59;63296,17;51628,13;70077,25;67081,26;46632,77;50101,47;62535,48;61730,87;76276,87;79891,14;87618,64;67543,01;71271,88;74053,68;80144,18;70015,63;69851,97;65051,06;64709,38;72468,60;78729,43;81947,02;80026,77;83781,52;75990,79;84479,29;74323,13;68227,32;83242,83;72185,38;80114,40;84861,74;77759,95;72222,78;75432,96;81863,87;84799,22;87649,12;84966,27;81296,11;89174,35;85274,39;87806,37;95686,60;93512,17;96885,17;95538,63;86621,86;91448,05;106444,13;92402,45;72907,91;77267,74;115186,12;107451,80;132786,47;129988,82;121849,71;128354,39;146689,63;124616,09;140163,63;115952,22;135658,85;98500,16;161207,72;146958,29;214708,70;199569,13;180344,34;251617,66;229929,52;217258,37;223114,41;154965,01;144000,72;235992,22;227520,87;154310,70;179456,81;171499,35;144241,50;89098,27;99522,34;112995,94;76567,55;-;179293,28;178240,15;126917,04;126943,21;106029,13;106566,75;140357,35;106567,75;131234,46;128669,41;168320,21;94721,28;113489,91;144617,86;158843,24;272340,18;184634,92;165731,30;153632,58;167689,71;178378,25;193181,06;180235,17;148055,71;190070,72;150871,74;180898,32;169213,98;212619,09;193336,15;231381,75;186473,93;159092,71;215123,90;121240,37;156307,77;138323,19;173448,97;151337,95;207560,14;227660,09;200220,79;191521,70;172389,89;180703,12;186310,16;187750,91;161031,67;188080,22;166140,76;97349,24;163749,72;139607,59;154076,28;104571,92;129442,22;163642,87;154394,08;163636,65;175759,26;149525,55;285187,92;177121,11;20298264,80
"432150 Torres";180868,45;218077,81;209286,43;173171,00;146520,10;174172,83;221345,13;207011,71;182805,43;185419,91;180663,15;148144,57;182557,34;174332,94;149862,85;222615,72;164435,10;240728,40;183554,75;254322,72;205954,20;202267,61;216654,98;258166,45;207618,87;233264,09;199063,47;157755,47;375983,68;274591,40;244666,34;170844,74;241586,71;158167,48;222993,91;189433,48;192459,24;178187,20;300512,83;240026,33;162133,36;253226,85;191515,23;148239,04;210230,55;130137,66;40397,20;142095,31;207603,11;152302,27;191425,63;158701,74;267288,10;221450,15;248923,86;244686,65;128965,05;91943,16;155055,69;83615,32;223068,27;135571,12;218379,67;169251,45;118546,47;176021,95;209300,34;271834,97;236184,09;243617,12;231798,77;228155,72;291528,15;195910,48;313963,81;241409,84;267720,35;204413,45;198829,34;281304,29;269090,30;389615,16;303648,84;277020,12;213168,73;264868,42;288153,65;356084,87;243442,51;302301,58;295758,53;263796,52;297946,93;251683,38;230148,02;231643,94;228159,15;195066,44;218036,83;193548,63;271203,99;212277,38;220016,38;261453,42;224501,09;181157,52;302512,07;226536,13;343869,95;189336,39;223340,43;172351,14;362498,78;309556,25;305163,53;186336,82;259504,02;281040,38;239155,76;255558,66;332115,59;348777,66;281047,06;214958,41;351294,48;265927,60;211541,18;276865,94;247026,74;248077,61;262656,69;294009,65;269037,90;318836,71;400457,28;313310,16;373699,49;307820,65;307304,99;327005,80;355947,48;327561,73;260872,46;373973,28;354522,76;324775,35;374357,92;313386,07;335507,31;235328,06;633214,33;491775,35;563152,39;313025,21;722573,53;642929,19;550963,97;525456,28;564135,90;719216,47;41431839,67
"432160 Tramandaí";229213,20;214875,52;206852,10;244394,68;227052,16;224810,01;220042,50;249572,67;222455,67;254413,82;132038,71;167443,53;183932,87;303291,30;237594,89;194343,57;245975,89;275947,75;264240,35;277554,21;249985,66;257558,39;248972,76;243755,42;288237,53;289416,78;280167,51;332175,47;187611,52;446562,30;335358,57;253201,73;282611,69;226227,05;228293,63;298465,40;299275,12;267646,13;278272,75;216913,63;235675,86;205637,58;246863,89;66449,78;352658,96;226267,88;155488,85;410295,38;358853,54;268775,84;306257,35;167295,35;460242,79;445318,01;308683,04;343971,42;318134,64;287155,68;527428,17;281871,56;624193,37;554879,44;638508,54;694384,29;640605,39;437413,92;642221,69;535332,02;265019,58;584635,41;676897,04;668067,57;729343,03;706459,55;642855,66;574351,86;578839,12;713524,23;752400,09;668511,46;676633,42;665856,50;434282,30;370418,53;693846,56;695423,46;733853,51;691665,03;620731,96;847464,55;654697,17;576816,24;685027,80;498482,99;689482,07;576311,64;460578,17;636223,66;513444,88;543157,82;575645,33;572049,28;606332,49;641787,66;329059,25;760003,30;602473,76;550007,41;725999,00;481114,86;385974,99;307422,42;443514,46;658052,79;550751,48;636081,97;556600,25;375493,73;560568,75;543272,54;549233,39;580228,11;560834,25;493170,64;567994,99;487784,78;381373,07;614795,53;602543,60;505855,13;544087,35;690206,67;485444,27;487862,29;556573,04;696940,07;689647,20;659389,36;551557,59;609307,79;662661,58;589274,72;527782,92;574998,99;724404,52;659242,63;989980,70;542625,97;671538,05;616711,29;879658,50;686186,34;556052,15;828247,95;779769,99;1041698,01;1305681,19;709204,43;1511581,65;2106668,27;79793926,22
"432163 Três Arroios";5410,86;5370,28;5534,70;5169,97;6509,37;3755,63;6170,49;4426,63;4688,68;2528,36;667,87;6837,52;4067,18;5587,13;2869,48;4199,43;2899,03;6114,02;6529,27;10554,28;5005,16;4680,88;4031,52;2316,01;3809,66;2448,48;3319,87;2999,76;2665,89;5258,03;4343,12;3187,60;3124,17;3647,04;3887,15;4745,08;1856,78;1496,96;2089,81;2443,16;3011,76;4674,44;4482,68;2410,42;2553,18;2587,86;2703,95;1834,84;2260,33;1360,90;-;5061,51;3637,92;2929,24;2603,15;2052,95;2889,12;2738,36;3991,61;3597,68;2730,17;3864,49;976,89;1231,30;511,19;5511,56;1171,72;3839,95;2249,03;4368,57;2369,79;2274,58;2723,85;2702,52;1174,67;3364,98;3322,73;2820,22;1944,50;2912,87;5143,03;3239,58;2846,25;2060,27;1465,49;2887,62;3030,36;1706,14;1914,62;3075,25;4495,36;2785,39;2185,31;2856,39;2454,81;3064,39;2214,78;2829,35;2398,94;2148,53;2422,50;-;2611,11;2929,65;2263,56;3316,08;1627,58;1308,15;2643,35;3070,71;2664,53;2934,61;1573,39;2592,71;2036,07;203,13;1031,22;1913,67;1424,63;1277,28;1835,64;1167,09;779,64;661,88;884,93;1774,26;2646,04;1888,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;382977,36
"432170 Três Coroas";23151,12;20595,92;21440,03;29556,70;34170,26;35500,49;45987,05;48404,91;41119,15;36561,26;35442,87;33775,14;34958,65;34452,06;37710,21;41470,54;43556,15;48954,00;44495,72;55732,88;53997,08;47821,62;40650,92;46238,18;40637,37;38374,54;41836,60;52319,68;42240,82;43548,49;67961,72;36643,96;44680,26;43397,78;42159,00;43702,15;34272,65;43708,00;45599,07;48144,92;47328,14;41244,47;64016,97;66428,44;53011,21;44646,91;45538,58;55307,05;50519,25;51123,72;64632,65;61221,55;73545,29;69107,00;76498,07;82865,69;66049,34;67836,88;78468,65;79243,99;58234,70;59290,72;63667,30;60392,91;81947,14;75889,00;82494,04;73497,79;75177,11;82143,75;73272,27;75503,39;70380,12;83320,42;73583,70;72116,44;71608,23;77373,47;96550,74;86231,16;84310,28;92637,73;79093,10;78040,10;58104,67;65480,33;90251,31;75022,90;69540,61;69022,84;75797,87;106575,82;86868,06;80243,43;89168,06;84124,45;76260,03;64835,13;78290,98;75611,48;74261,93;59580,16;73045,49;62637,67;59688,36;50372,98;59110,38;70023,92;59314,41;62450,01;65835,67;83203,37;80237,74;73470,48;61313,66;75237,08;73422,83;68818,80;64274,57;72941,96;64650,56;54027,12;57211,26;55528,72;59699,97;60972,11;73308,58;56194,74;65864,05;59083,64;63439,58;65368,73;59005,50;54063,35;55217,81;58538,33;72316,52;46675,25;71274,22;74206,49;78770,86;64147,40;64958,76;57456,02;49369,72;59267,98;46741,14;38459,40;35843,55;49586,34;56235,09;69741,13;53555,98;59850,99;58286,64;74740,61;69055,33;71720,04;117624,89;94544,08;9801401,30
"432180 Três de Maio";52415,28;63136,53;75722,11;71857,10;80903,68;71848,31;103783,58;97482,87;73991,02;81966,56;34636,01;118676,94;47401,40;55095,64;96143,49;71997,11;69774,56;71069,43;70369,60;78717,30;69237,35;66307,14;98141,66;92756,10;94968,66;83763,14;96948,54;60718,25;75570,30;85089,58;88761,38;93939,76;76895,00;88287,89;94362,30;74975,75;84461,45;97989,94;79354,56;74573,93;92350,01;107467,35;92389,21;106532,37;119277,27;142572,96;156359,31;173542,08;165010,14;165246,44;197289,50;207434,93;196397,56;211507,77;201346,90;183392,09;179447,00;109372,77;141963,13;156387,32;173471,80;114161,52;129136,10;149541,92;128122,56;143932,13;103032,36;155214,23;178544,64;177622,64;164975,93;128476,96;158375,58;122901,98;108707,84;175610,37;166669,93;176265,89;150412,40;205829,63;144349,60;226916,09;131611,06;200285,02;180494,80;164209,28;157524,93;186707,77;207763,67;188651,29;150967,13;210352,09;123534,36;120082,69;114636,99;128043,57;153920,64;143188,76;157418,19;162098,82;157281,68;154123,69;170856,63;107500,55;155517,81;213024,70;145218,10;197057,13;173707,85;140392,23;153896,88;146983,84;195163,80;150580,91;155036,64;154853,94;165513,18;163608,11;142516,25;161846,43;175171,11;118482,33;146289,51;143706,80;134422,99;146200,55;142843,87;158115,04;160695,21;166690,19;173666,79;208414,64;148296,71;159184,42;185785,91;133302,56;134961,64;158013,65;200542,05;177237,35;199194,85;155256,34;163629,19;187773,06;181254,52;156485,07;217182,82;165958,10;113950,65;151734,51;101375,33;151801,43;145511,31;199517,81;344447,12;161612,08;126858,30;91552,76;153921,85;246110,98;22324972,22
